3.60000000e+02 9.9326226229928395e+01 1.0211619494737765e+02 9.3996337224364169e+01 1.0239015431363950e+02 9.9818169121071506e+01 9.4456589973605588e+01 9.9181277272197789e+01 1.0053536420196268e+02 9.8536482256044280e+01 9.6912246876847092e+01 9.9590488335326313e+01 9.9412231432880475e+01 1.0194122681593836e+02 9.9308637899743744e+01 9.8508314622395801e+01 1.0020018174340126e+02 1.0068214266262640e+02 9.8496435331920154e+01 9.7102834544448214e+01 1.0001546492716015e+02 9.9798012710509155e+01 1.0055577387640035e+02 9.6121427516488978e+01 9.9179699678196656e+01 9.8851351053674421e+01 1.0042384610049275e+02 9.9992363524283746e+01 9.8594627368468238e+01 9.8756195334257640e+01 9.6673602598070815e+01 1.0044320765004353e+02 1.0180206859518505e+02 9.6514238410778873e+01 9.8936135279604827e+01 9.5582537056067167e+01 9.6551139123255766e+01 9.8507212564065640e+01 9.9953682779092773e+01 9.8741759526681989e+01 1.0126191492711315e+02 1.0079138262558708e+02 9.9484799039170056e+01 1.0030590113288486e+02 9.9690276434924144e+01 9.9230881443087256e+01 9.9367569070362904e+01 9.8993663871158148e+01 9.9699231065480916e+01 9.8205480693698078e+01 1.0011426210010352e+02 9.9280130093953375e+01 1.0113217007482909e+02 9.8784823659528172e+01 9.8971438871115865e+01 9.9328141681175396e+01 9.0816430133247735e+01 9.8072521604984701e+01 9.8913570763675594e+01 9.9601905270941302e+01 1.0341055592793170e+02 9.9321115869913072e+01 1.0103962450436468e+02 1.0071740291317336e+02 1.0061421079206409e+02 1.0021899791543117e+02 1.0095107663633608e+02 9.8471347335770233e+01 9.9932687185211321e+01 9.7677460069856679e+01 1.0028301687819175e+02 9.7351016961776821e+01 9.8530145312688674e+01 9.9410982915790839e+01 1.0110613832105292e+02 1.0137306082140111e+02 9.9225224913767207e+01 9.8676427652154189e+01 1.0329677365772993e+02 9.9109660335934336e+01 1.0076535970863594e+02 9.8849407132191715e+01 1.0025831269314257e+02 9.8498527598925321e+01 9.8352631053743778e+01 9.9008595367642386e+01 9.6832140636668683e+01 9.9469472863889166e+01 9.9791548073522193e+01 1.0034813425569472e+02 1.0032125383348887e+02 9.8991688365746327e+01 1.0075546596981668e+02 9.7954305842928406e+01 9.9066162719936756e+01 9.9497450531226320e+01 9.9374852811299178e+01 1.0165586662551205e+02 9.7846216700724668e+01 1.0191248371848685e+02 1.0037574347947850e+02 9.6756120073928813e+01 9.9426113508483525e+01 9.8580053561217625e+01 1.0119631144137237e+02 9.9238075322528942e+01 9.8849725489997184e+01 9.7806152107257603e+01 4.0000000000000000e+01 
4.00000000e+02 1.4608748875152588e+02 1.4687853649910556e+02 1.4053312034517998e+02 1.4761282016699809e+02 1.4659450603678741e+02 1.4114005519771754e+02 1.4603887823853336e+02 1.4799471333419595e+02 1.4479527518561230e+02 1.4221474099983553e+02 1.4660153113814093e+02 1.4622881503430591e+02 1.4995110069767156e+02 1.4636540621699817e+02 1.4479067831113193e+02 1.4776086701216607e+02 1.4834063756672592e+02 1.4468839684661421e+02 1.4284307705091442e+02 1.4701239354371202e+02 1.4677915757832326e+02 1.4775423812381376e+02 1.4225773479530415e+02 1.4570848505683762e+02 1.4531495352137290e+02 1.4789309731269978e+02 1.4645083371452810e+02 1.4487201077828988e+02 1.4499558258490364e+02 1.4181655703486268e+02 1.4764150323379448e+02 1.5009507037803635e+02 1.4200025355952195e+02 1.4531843793683180e+02 1.3986675115872984e+02 1.4171040282631165e+02 1.4473923348808148e+02 1.4680126566060972e+02 1.4513054390988043e+02 1.4909454943085657e+02 1.4828809594289416e+02 1.4657353237086213e+02 1.4781330795804450e+02 1.4704651016839554e+02 1.4600440616567718e+02 1.4629484509164394e+02 1.4512479234145363e+02 1.4652173121269709e+02 1.4473763469917853e+02 1.4745936557507326e+02 1.4639331977184733e+02 1.4897821638574382e+02 1.4517516004148666e+02 1.4524618580525373e+02 1.4598985079128161e+02 1.3382741187058164e+02 1.4376592726593012e+02 1.4484889137765168e+02 1.4652360072477566e+02 1.5281064925583127e+02 1.4599193441363241e+02 1.4883591036826880e+02 1.4804923124692729e+02 1.4829596830275011e+02 1.4770884498099821e+02 1.4838370120318135e+02 1.4479927100396111e+02 1.4713923995391772e+02 1.4380083525088125e+02 1.4733153491421609e+02 1.4283227419480190e+02 1.4483516546476858e+02 1.4621571686404644e+02 1.4865564074192810e+02 1.4912917102252302e+02 1.4601813552780425e+02 1.4505804580927179e+02 1.5275382770792962e+02 1.4538328782442659e+02 1.4848465387025101e+02 1.4539201249476886e+02 1.4755311877513813e+02 1.4495329364299587e+02 1.4453643098527175e+02 1.4549838347370991e+02 1.4202145232318043e+02 1.4647286465003359e+02 1.4672400168898992e+02 1.4750556007215832e+02 1.4779606706120117e+02 1.4551477653071072e+02 1.4844879805923208e+02 1.4414289388453167e+02 1.4559232868496528e+02 1.4653207745985529e+02 1.4629462511771297e+02 1.4981941614611623e+02 1.4385329585611052e+02 1.5021084515408401e+02 1.4790596993016578e+02 1.4143866013635099e+02 1.4620157109740688e+02 1.4478367840099997e+02 1.4873814339531765e+02 1.4559218357664406e+02 1.4552432303964181e+02 1.4358813029587452e+02 4.0000000000000000e+01 
4.40000000e+02 1.2777498468065670e+02 1.2846942005471229e+02 1.2300656785276868e+02 1.2910623178365964e+02 1.2822307681984728e+02 1.2362719862534902e+02 1.2769107300298727e+02 1.2938974524913570e+02 1.2650969467002862e+02 1.2412711076072186e+02 1.2837935429657497e+02 1.2783305499425121e+02 1.3109440429985696e+02 1.2815151278004254e+02 1.2661757882365936e+02 1.2969854290970369e+02 1.3003659273488364e+02 1.2638295184692353e+02 1.2498529634273109e+02 1.2851636638802938e+02 1.2831676064101501e+02 1.2912368312544470e+02 1.2532324470115178e+02 1.2731080971816968e+02 1.2700447643074268e+02 1.2941207976447114e+02 1.2748604903402003e+02 1.2664161434208047e+02 1.2661943156052169e+02 1.2374659418111986e+02 1.2900703124050358e+02 1.3146025654541035e+02 1.2431293057241609e+02 1.2699516906368584e+02 1.2172571651964833e+02 1.2374589958960732e+02 1.2634923248789110e+02 1.2821138607524844e+02 1.2690457854513819e+02 1.3052875706347564e+02 1.2970933117287265e+02 1.2851138957392607e+02 1.2949021625677767e+02 1.2895449285480058e+02 1.2783991753579461e+02 1.2810336893863010e+02 1.2649123795739006e+02 1.2809415230185343e+02 1.2677674844861315e+02 1.2925355205641236e+02 1.2828556819035330e+02 1.3058550056791358e+02 1.2679358973492587e+02 1.2676311266755495e+02 1.2765022145183787e+02 1.1736829023188967e+02 1.2532232395187998e+02 1.2611870555025965e+02 1.2811843109791758e+02 1.3421180078061829e+02 1.2765143825864730e+02 1.3028351930952743e+02 1.2943648927535961e+02 1.3007089891834801e+02 1.2944575309035596e+02 1.2971226548125250e+02 1.2666078923579008e+02 1.2891156732506894e+02 1.2590233433818479e+02 1.2872626196207199e+02 1.2462195058357047e+02 1.2665973664048587e+02 1.2796180293992555e+02 1.2983392327311711e+02 1.3048329515595876e+02 1.2786205619718329e+02 1.2679210155983432e+02 1.3402095452481544e+02 1.2681645793060989e+02 1.3002794971354572e+02 1.2722243324039069e+02 1.2918876266363901e+02 1.2692531991551027e+02 1.2637644230952372e+02 1.2705432855279257e+02 1.2389792547440366e+02 1.2828759724345545e+02 1.2829456407122103e+02 1.2888363870522466e+02 1.2953353861151228e+02 1.2723001833830732e+02 1.3003543404914544e+02 1.2618325096851797e+02 1.2714873014335781e+02 1.2832859285783221e+02 1.2814996226385759e+02 1.3140680041682782e+02 1.2584462925913638e+02 1.3160556840316883e+02 1.2963074148781320e+02 1.2289650744412914e+02 1.2784336254350984e+02 1.2647847879237521e+02 1.2999546621194406e+02 1.2701321771477194e+02 1.2747898217793039e+02 1.2539152348131243e+02 4.0000000000000000e+01 
4.80000000e+02 1.0196255976543226e+02 1.0275646223823919e+02 9.8018176930607098e+01 1.0330491316086477e+02 1.0232670672043211e+02 9.8592828145647672e+01 1.0188466684413604e+02 1.0314822281608201e+02 1.0084676670085504e+02 9.8893195991175105e+01 1.0254392783935754e+02 1.0197115538288358e+02 1.0451755516607639e+02 1.0237701237109066e+02 1.0103853242199725e+02 1.0387190857288287e+02 1.0398409171349046e+02 1.0071698720328423e+02 9.9768267947946185e+01 1.0249190144296499e+02 1.0231279311030487e+02 1.0293644275212614e+02 1.0072440516294377e+02 1.0146618925394574e+02 1.0125627458083845e+02 1.0328492781583812e+02 1.0123576825984556e+02 1.0102129200011329e+02 1.0088745084772751e+02 9.8550269800726838e+01 1.0283665455653539e+02 1.0500037811902452e+02 9.9296961280808972e+01 1.0126234039016761e+02 9.6733001269976342e+01 9.8639682960473493e+01 1.0061825766799902e+02 1.0214506497585330e+02 1.0126195362712302e+02 1.0423517245917391e+02 1.0348019764762948e+02 1.0280112512961981e+02 1.0348572542555112e+02 1.0315023890782162e+02 1.0216210628155625e+02 1.0235345995878743e+02 1.0058398522438955e+02 1.0218350746936434e+02 1.0129178992204795e+02 1.0337785739498307e+02 1.0256617393096967e+02 1.0442075332987491e+02 1.0103999485704452e+02 1.0094010725162889e+02 1.0184911881362612e+02 9.3917295610715101e+01 9.9691501078647917e+01 1.0020663138857061e+02 1.0219774623521180e+02 1.0749421657144356e+02 1.0183036943093845e+02 1.0402420755755439e+02 1.0323252745097484e+02 1.0407616748289512e+02 1.0343854975968712e+02 1.0343989998361540e+02 1.0110469813314512e+02 1.0303553598919684e+02 1.0056567704110036e+02 1.0260325857800299e+02 9.9237137836775219e+01 1.0107076738630268e+02 1.0219726609923941e+02 1.0341983622122031e+02 1.0414538054230631e+02 1.0217590724242115e+02 1.0112181835641256e+02 1.0720839416549697e+02 1.0093942600854044e+02 1.0385777614567786e+02 1.0159873411530491e+02 1.0318249864397447e+02 1.0140257887218343e+02 1.0083849053989495e+02 1.0123276358391423e+02 9.8655118060926839e+01 1.0252847350109245e+02 1.0233962788682737e+02 1.0274281179229881e+02 1.0356611385731706e+02 1.0147983641174233e+02 1.0390412827019634e+02 1.0080212816677565e+02 1.0131826015129651e+02 1.0255254154806128e+02 1.0241651890119735e+02 1.0515928049735948e+02 1.0047906997334083e+02 1.0515720963144204e+02 1.0365015060020970e+02 9.7479596704118890e+01 1.0199577665234251e+02 1.0081102317998580e+02 1.0360473815657203e+02 1.0109505603527373e+02 1.0189467478044232e+02 9.9938871335070004e+01 4.0000000000000000e+01 
5.20000000e+02 7.8647183034313656e+01 7.9431554875889958e+01 7.5472658709535466e+01 7.9782784503378153e+01 7.8989816325074031e+01 7.6001242151286206e+01 7.8516741381878930e+01 7.9463345864090101e+01 7.7710645267615249e+01 7.6179988283884114e+01 7.9153252805262227e+01 7.8636161677540017e+01 8.0527638705271485e+01 7.9062253071146785e+01 7.7941259982705986e+01 8.0406949011279266e+01 8.0370097675678011e+01 7.7586987222387222e+01 7.6977243342577822e+01 7.9003250940482886e+01 7.8818549155143074e+01 7.9311171752223856e+01 7.8240047695585687e+01 7.8149808145650766e+01 7.8021221364740057e+01 7.9669680031948801e+01 7.7695378411076447e+01 7.7898904586600352e+01 7.7704984854956678e+01 7.5883703745936344e+01 7.9237279124023445e+01 8.1047617302406792e+01 7.6671447935581185e+01 7.8036314376415461e+01 7.4347801610882158e+01 7.6031369794932189e+01 7.7451460408635825e+01 7.8653019959887004e+01 7.8113879213328573e+01 8.0443191367792025e+01 7.9782511306146773e+01 7.9481200003226121e+01 7.9939541148944357e+01 7.9748080077799202e+01 7.8927995656977288e+01 7.9052568979910504e+01 7.7315385754877894e+01 7.8794997135049456e+01 7.8217251890019043e+01 7.9928696832568477e+01 7.9269099198547480e+01 8.0708307372017430e+01 7.7834067702410209e+01 7.7697115688468031e+01 7.8551721526348814e+01 7.2634201197319342e+01 7.6662190346370195e+01 7.6974114938730224e+01 7.8798403449408028e+01 8.3203918936136617e+01 7.8517612028962063e+01 8.0273071752085656e+01 7.9574553934257679e+01 8.0486877812529613e+01 7.9863373202711159e+01 7.9724825244742206e+01 7.8010422406963087e+01 7.9599623255291391e+01 7.7642124624799024e+01 7.9045854620794969e+01 7.6396459369890493e+01 7.7961063100992504e+01 7.8908661473159427e+01 7.9615805797999613e+01 8.0335272353529547e+01 7.8930273284230225e+01 7.7956859274455013e+01 8.2871956061883736e+01 7.7664536033166712e+01 8.0172509807724637e+01 7.8439055066907954e+01 7.9651729428817646e+01 7.8308059590617376e+01 7.7784045234249788e+01 7.7971494544287737e+01 7.5950199519393962e+01 7.9214101968424202e+01 7.8904575451511121e+01 7.9175614306087724e+01 8.0024250397689173e+01 7.8224586007651368e+01 8.0250418786961063e+01 7.7845807795963751e+01 7.8048698906059670e+01 7.9219382463489794e+01 7.9114458893496490e+01 8.1336443738603819e+01 7.7561355112490361e+01 8.1201637370716483e+01 8.0122826515136083e+01 7.4770111776519627e+01 7.8660397548860018e+01 7.7670498923770921e+01 7.9783244543371893e+01 7.7778023315039519e+01 7.8729846846169949e+01 7.7009952014185288e+01 4.0000000000000000e+01 
5.60000000e+02 6.0289876453818181e+01 6.1152407602007351e+01 5.7726949177313834e+01 6.1348167856730086e+01 6.0600359132666583e+01 5.8196868001735218e+01 6.0136781548372895e+01 6.0822343384907462e+01 5.9516704623367644e+01 5.8334074152683591e+01 6.0710750007943268e+01 6.0274641037663272e+01 6.1646196861720718e+01 6.0685983036340851e+01 5.9758408606165254e+01 6.1858164441660712e+01 6.1729764685580960e+01 5.9405286429600039e+01 5.9023896984776528e+01 6.0521944776943165e+01 6.0326042886078149e+01 6.0730295704119236e+01 6.0394543079961174e+01 5.9809875881292598e+01 5.9738247775298269e+01 6.1068180566998976e+01 5.9257908760225014e+01 5.9699378299659216e+01 5.9483599836716550e+01 5.8083557635702682e+01 6.0678151935285648e+01 6.2164593529475979e+01 5.8837250711535447e+01 5.9763062056748581e+01 5.6816007800940525e+01 5.8257558199999245e+01 5.9251844868530448e+01 6.0190853394444837e+01 5.9893952743288267e+01 6.1694320980817658e+01 6.1125799159553786e+01 6.1072252854948331e+01 6.1370857657773598e+01 6.1270615855640941e+01 6.0611410390604838e+01 6.0683403023089653e+01 5.9066074606241521e+01 6.0389946482427675e+01 6.0020490181397371e+01 6.1422299354351864e+01 6.0886589462062730e+01 6.1997947278812454e+01 5.9590304118820605e+01 5.9440021257655182e+01 6.0214012949954281e+01 5.5816645613536728e+01 5.8595350150240577e+01 5.8773794655664162e+01 6.0381679108313186e+01 6.3994004028613773e+01 6.0164786931429006e+01 6.1559530262698914e+01 6.0945311976542392e+01 6.1858094520780853e+01 6.1259947448162379e+01 6.1066296419821875e+01 5.9819612156733108e+01 6.1112639207341253e+01 5.9575760995755573e+01 6.0519685880143498e+01 5.8459285528102185e+01 5.9764786799135898e+01 6.0561561776175495e+01 6.0906698823073839e+01 6.1580192569289643e+01 6.0603017695614064e+01 5.9730921502297285e+01 6.3659250549511782e+01 5.9396250003209026e+01 6.1502041214276410e+01 6.0195669411409412e+01 6.1101162506093019e+01 6.0101225646321886e+01 5.9634376668892664e+01 5.9689901030860781e+01 5.8121279371440906e+01 6.0833353959341032e+01 6.0457832378881982e+01 6.0644324489360699e+01 6.1447133143981851e+01 5.9916844134370187e+01 6.1595432339095851e+01 5.9751715236913491e+01 5.9758199670607453e+01 6.0823498058105926e+01 6.0736106051293000e+01 6.2526147495833023e+01 5.9509008069084629e+01 6.2305271753915648e+01 6.1560371390645891e+01 5.7018319610354013e+01 6.0294387073850707e+01 5.9475405480193125e+01 6.1040142089869420e+01 5.9474890827914933e+01 6.0456307334328052e+01 5.8984408009064545e+01 4.0000000000000000e+01 
6.00000000e+02 4.5849282808323473e+01 4.6486122454328211e+01 4.3850275786921159e+01 4.6673907063005622e+01 4.6081301388440217e+01 4.4232608596997430e+01 4.5733574915483800e+01 4.6179192567515088e+01 4.5220258171374063e+01 4.4318138534212103e+01 4.6185737554632524e+01 4.5839566907203604e+01 4.6812082955923167e+01 4.6217258678651987e+01 4.5453416544230492e+01 4.7204788802844632e+01 4.7030545238866445e+01 4.5125956570745096e+01 4.4895257822065254e+01 4.5992768541131099e+01 4.5803188544641600e+01 4.6130260752879920e+01 4.6238418841490493e+01 4.5404661488618224e+01 4.5373808636873605e+01 4.6433939673241412e+01 4.4837529460299891e+01 4.5386835705785600e+01 4.5174197555238813e+01 4.4111970018920459e+01 4.6098986617139246e+01 4.7296936677917444e+01 4.4791022095837178e+01 4.5401797648408312e+01 4.3086060108440343e+01 4.4290480993558809e+01 4.4973176519594844e+01 4.5694113263071038e+01 4.5560446832754472e+01 4.6936732211941170e+01 4.6456126588139909e+01 4.6548106699257950e+01 4.6738444597290844e+01 4.6694969059233649e+01 4.6175959733454732e+01 4.6213073118584106e+01 4.4768360987706949e+01 4.5915631207876153e+01 4.5690603062163952e+01 4.6823536012336625e+01 4.6402625475248506e+01 4.7243035621112192e+01 4.5262122576389061e+01 4.5113570475551803e+01 4.5790207638164055e+01 4.2543584271085734e+01 4.4432743687972568e+01 4.4526797591047483e+01 4.5900966012316708e+01 4.8825686931508805e+01 4.5733117356906753e+01 4.6831683327922136e+01 4.6299867752792096e+01 4.7159128390005094e+01 4.6604987456192219e+01 4.6400078475273872e+01 4.5503828729877064e+01 4.6540197150195525e+01 4.5346866978594342e+01 4.5966531272675724e+01 4.4382180400993953e+01 4.5450396955592595e+01 4.6111156948397735e+01 4.6223224721356566e+01 4.6824157824333653e+01 4.6160213776244184e+01 4.5404754494939553e+01 4.8514271351647707e+01 4.5067427895316655e+01 4.6804144803914411e+01 4.5830894430739342e+01 4.6491279904399654e+01 4.5758077099461644e+01 4.5354703572355852e+01 4.5337540991489824e+01 4.4129863559863253e+01 4.6350234373964653e+01 4.5952114781205296e+01 4.6085134406861258e+01 4.6804474646133592e+01 4.5521910298423627e+01 4.6900042472352084e+01 4.5498600635360603e+01 4.5394633126339372e+01 4.6331074653699616e+01 4.6249890293211273e+01 4.7677810346225549e+01 4.5297212816369502e+01 4.7421177113075487e+01 4.6909903550091208e+01 4.3150121840296379e+01 4.5851929249603401e+01 4.5178738293255357e+01 4.6316820325385706e+01 4.5118607241310819e+01 4.6051354716030815e+01 4.4822354615698970e+01 4.0000000000000000e+01 
6.40000000e+02 3.5093434984157781e+01 3.5879099582087655e+01 3.3438564782674362e+01 3.5976047465807554e+01 3.5280092035834684e+01 3.3747036226239786e+01 3.4989533442196532e+01 3.5284899667444634e+01 3.4583582245384449e+01 3.3890516440709838e+01 3.5357956720786262e+01 3.5090099195626330e+01 3.5772902318507931e+01 3.5429154548265615e+01 3.4796455433133993e+01 3.6253948060530853e+01 3.6062397323405101e+01 3.4504375482249287e+01 3.4369012164797262e+01 3.5177712695204555e+01 3.5002754018628472e+01 3.5267399767464262e+01 3.5624058894672338e+01 3.4686944820134315e+01 3.4681189595611393e+01 3.5532431972518069e+01 3.4145776301409221e+01 3.4726553513282916e+01 3.4531179157679048e+01 3.3723546550157330e+01 3.5252436319849124e+01 3.6218672931007355e+01 3.4318341509254616e+01 3.4715498897058659e+01 3.2894995873981216e+01 3.3895110148003916e+01 3.4358275342010813e+01 3.4915239419104140e+01 3.4883887343471983e+01 3.5937707818436017e+01 3.5534414707554319e+01 3.5705512522427270e+01 3.5823946080978835e+01 3.5817758268685715e+01 3.5407189885356935e+01 3.5422197506127084e+01 3.4154434337644552e+01 3.5137163391982142e+01 3.5003899751774227e+01 3.5927014725276294e+01 3.5592010300882485e+01 3.6235138075435252e+01 3.4603473302664064e+01 3.4463636190489694e+01 3.5045833804155095e+01 3.2630105974439736e+01 3.3912305663946626e+01 3.3956893048832988e+01 3.5118774836667590e+01 3.7492029738017727e+01 3.4988020997939280e+01 3.5859375670737236e+01 3.5397469118059135e+01 3.6185484637898227e+01 3.5677845252037159e+01 3.5482729361683703e+01 3.4836662472874238e+01 3.5668145683115313e+01 3.4739599106966971e+01 3.5138118199942483e+01 3.3915263357732158e+01 3.4788242038923315e+01 3.5339305236573026e+01 3.5306488858496081e+01 3.5831660463410962e+01 3.5387489712091373e+01 3.4742680678972441e+01 3.7213726337247046e+01 3.4421702697141008e+01 3.5846239516257377e+01 3.5123491480364201e+01 3.5602122528093950e+01 3.5062135629692079e+01 3.4715527548211192e+01 3.4662369902738000e+01 3.3726794539831268e+01 3.5548352384063804e+01 3.5150996193209878e+01 3.5251868160014652e+01 3.5880959326099145e+01 3.4805413030684477e+01 3.5940224383253714e+01 3.4871288607719933e+01 3.4708337562413767e+01 3.5522347154523899e+01 3.5444177375417866e+01 3.6589708402538101e+01 3.4704359600618034e+01 3.6323286933482287e+01 3.5958915093743286e+01 3.2875463606131071e+01 3.5096084389453068e+01 3.4540917066818338e+01 3.5365535751209578e+01 3.4451194218640524e+01 3.5304516579822298e+01 3.4283488153146990e+01 4.0000000000000000e+01 
6.80000000e+02 2.6987884900095043e+01 2.7583849555779981e+01 2.5693900605812214e+01 2.7680275467276978e+01 2.7135302802402752e+01 2.5951763429111704e+01 2.6905903827851940e+01 2.7081190144904301e+01 2.6574574037888134e+01 2.6041023243187865e+01 2.7193552450108839e+01 2.6991301785713571e+01 2.7460784616684624e+01 2.7285986609561494e+01 2.6767707848421843e+01 2.7976599666069589e+01 2.7784091496987212e+01 2.6509861357351738e+01 2.6434201275096633e+01 2.7032468275800898e+01 2.6875240465975480e+01 2.7090461760951737e+01 2.7580086455283528e+01 2.6618131928547644e+01 2.6629361858609219e+01 2.7319049983596518e+01 2.6121962284785326e+01 2.6695063492689343e+01 2.6520555146422630e+01 2.5907402953036527e+01 2.7083448397257524e+01 2.7863274452718958e+01 2.6421379915802913e+01 2.6671393105081968e+01 2.5238139809756365e+01 2.6066439127399626e+01 2.6372688200437423e+01 2.6806194912540104e+01 2.6840143571171375e+01 2.7644746188519449e+01 2.7306119186336879e+01 2.7519571300605744e+01 2.7591558233266021e+01 2.7605512855067371e+01 2.7281611668869992e+01 2.7280996307750996e+01 2.6181114920429522e+01 2.7017314307068709e+01 2.6942544560476865e+01 2.7702436488857462e+01 2.7431006141139083e+01 2.7929059174361317e+01 2.6576864856976332e+01 2.6452736374775835e+01 2.6950611291464067e+01 2.5136160021642706e+01 2.6004078469216822e+01 2.6020583087076574e+01 2.6996182058444134e+01 2.8926572647479780e+01 2.6891238129307293e+01 2.7585849182730307e+01 2.7184400158950645e+01 2.7898213458444001e+01 2.7435590200480753e+01 2.7261416140796928e+01 2.6793936883137636e+01 2.7466544326574759e+01 2.6741282134581166e+01 2.6984665273812539e+01 2.6039973524066006e+01 2.6752042439534858e+01 2.7217825366452029e+01 2.7093752527277719e+01 2.7546526852516678e+01 2.7259932718690198e+01 2.6713308645484634e+01 2.8676476614232527e+01 2.6415475801930565e+01 2.7585244871218794e+01 2.7048204251160406e+01 2.7391752762564877e+01 2.6995129236334552e+01 2.6698182587252123e+01 2.6626767584154287e+01 2.5899732425529290e+01 2.7396950008917166e+01 2.7016006106048682e+01 2.7094214192897052e+01 2.7638982736663859e+01 2.6731500420639644e+01 2.7674356754942039e+01 2.6852855393201928e+01 2.6661395001621329e+01 2.7363425050425196e+01 2.7293057436610379e+01 2.8220073485570726e+01 2.6713396757704800e+01 2.7951126402730928e+01 2.7678933942598693e+01 2.5166845778803051e+01 2.6991147246186618e+01 2.6532974348587910e+01 2.7124055404821434e+01 2.6431669632099620e+01 2.7194309500339493e+01 2.6347520642639189e+01 4.0000000000000000e+01 
7.40000000e+02 3.7260424652456713e+01 3.8177984957964057e+01 3.5364141666867049e+01 3.8146490398180816e+01 3.7588837645445032e+01 3.5820879753177671e+01 3.7033568679872445e+01 3.7279553048387413e+01 3.6649726487527474e+01 3.5913837899428117e+01 3.7541617345632297e+01 3.7280580169071804e+01 3.7812071339130306e+01 3.7759358880627758e+01 3.6971090380116678e+01 3.8806778655465173e+01 3.8452964273548560e+01 3.6556048067430659e+01 3.6498870088842217e+01 3.7282479893256621e+01 3.7027644507294113e+01 3.7340317212888941e+01 3.8425366407324240e+01 3.6634377506854648e+01 3.6682896117381091e+01 3.7701226761234324e+01 3.5805446106122695e+01 3.6830571977162414e+01 3.6548220287660286e+01 3.5720772208003389e+01 3.7345710423334481e+01 3.8489677039944780e+01 3.6531017086964951e+01 3.6772455978258215e+01 3.4740817050729937e+01 3.5989005592978714e+01 3.6318851669212805e+01 3.6925172226889188e+01 3.7083455338676750e+01 3.8181290927493194e+01 3.7660712996855416e+01 3.8108849368089082e+01 3.8170549140653222e+01 3.8227324873306479e+01 3.7766744601106410e+01 3.7745783208767818e+01 3.5986395288156146e+01 3.7292450736615457e+01 3.7242056983297019e+01 3.8387686365849497e+01 3.7993867778128980e+01 3.8680944136764104e+01 3.6629924746083049e+01 3.6425547453769326e+01 3.7205949165804647e+01 3.4775542730169029e+01 3.5757466618284951e+01 3.5752179802488492e+01 3.7249724558003663e+01 4.0117228138213797e+01 3.7095300880594763e+01 3.8105765314321125e+01 3.7451545975972685e+01 3.8653947998603812e+01 3.7866463586804343e+01 3.7587240314201082e+01 3.6997193744725067e+01 3.7986189648507356e+01 3.6968813342745314e+01 3.7184582296321821e+01 3.5875917515679035e+01 3.6930018103087093e+01 3.7656086221576587e+01 3.7296309587667871e+01 3.8010413466909398e+01 3.7723553042353821e+01 3.6877679339536911e+01 3.9720449168798638e+01 3.6369713553917464e+01 3.8118977322657905e+01 3.7419080340085834e+01 3.7837733576462639e+01 3.7325242950109967e+01 3.6856694820086659e+01 3.6711231208599251e+01 3.5689800442262950e+01 3.7945698442061939e+01 3.7264160584086063e+01 3.7382494701993309e+01 3.8247987677832519e+01 3.6834098358126731e+01 3.8272831836350633e+01 3.7143933974856367e+01 3.6754162545145661e+01 3.7876089722835580e+01 3.7744227816785937e+01 3.9111927608460299e+01 3.6930294811787505e+01 3.8619943553318109e+01 3.8227825547500366e+01 3.4538974303229693e+01 3.7272728539170878e+01 3.6572395831515479e+01 3.7300920540245627e+01 3.6375646908926775e+01 3.7625188436504814e+01 3.6344234386232628e+01 8.0000000000000000e+01 
